	Sentence	Unsupervised Metric	Classification	Gold Standard
2189	It would have been so easy and commonplace to move into some bushes ; but my partner insisted that I light my second candle .	0.2623746770131844	True	True
2190	Either what woman having ten pieces of silver , if she lose one piece , doth not light a candle , and sweep the house , and seek diligently till she find it ?	0.17138363709230417	True	True
2191	Nope , it does n't light my candle !	0.2815030822398308	True	False
2192	He stood up and lit the candle .	0.2778361790811287	True	False
2193	I gave alms to all the blind beggars , lit candles without believing at all in their efficacy .	0.15424103592128352	True	True
2194	He had been looking down into her face , lit by the candle he carried , but some sound had turned his eyes to the back of the hall .	0.1842339100007465	True	False
2195	My oldest brothers Jack and Charlie had turned up and were shuffling about , getting in everyone 's way , and Dad lit the candles so that the flickering glow shed an eerie light .	0.20439152143189634	True	False
2196	Sometimes I just light the candles and squat , going through this coffer or that .	0.22826174774079092	True	False
2197	She took the paper tube and lit one end with the candle .	0.2758431179875349	True	False
2198	I lit the candles and stared around curiously .	0.24840995214849	True	False
2199	It is better to light a candle than to curse the darkness — Confucius .	0.0748354862727792	True	True
2200	She had risen from her bed , slipped on her dressing-robe , and lighting her bedside candle with the tinderbox on the table , she had taken it in her hand and gone into Lady Merchiston 's chamber .	0.17489899940749074	True	True
2201	How about a restaurant set in the vaults of a medieval monastery , lit by candles and with a menu that owes its variety to the best raw material found around the world ?	0.15675764250990895	True	True
2202	Before flying home , Kerry went to church , lit a candle at the altar and begged : ‘ Please give me my boy back , help me find Ben . ’	0.0748354862727792	True	True
2203	‘ You 've often wanted something to happen , ’ said Mother , lighting the candle again .	0.04740055911765341	True	True
2204	Do you light Friday night candles ?	0.2892943549932501	True	False
2205	Weeping women are lighting candles throughout Bucharest , ’ it added .	0.012105536380902993	True	True
2206	The gentleman nodded briefly , and , as the landlord left , stepped into the dimness of a dark room lit only by a single candle on the mantel above the hearth , and the glowing embers of a dying fire below .	0.23808514253133706	True	False
2207	Where Mother fried the fish , lit the Friday night candles and laid out the clothes in the order my brother and I would put them on .	0.19210913206410107	True	True
2208	The girl , Jamie Auld , and 13 other children , aged between 10 and 13 , built a den in 60 tons of hay in the barn and lit a candle as it got dark .	0.2011085601777563	True	False
2209	Laughter seemed to break down some of the barrier of embarrassment that had built up between them and when Carrie lit two candles she handed one to Seb and said , ‘ Good night , Seb .	0.023532613010794675	True	True
2210	Or the Christmas Tree which we light with candles and bedeck with gifts to announce the rebirth of the sun .	0.18306639098768063	True	False
2211	‘ One evening in the Veterans ’ Club in Sarajevo , I was summoned to a dark room lit by just one candle to meet the army commander of one of the central districts of Sarajevo .	0.06538635187429045	True	True
2212	We light this candle on the third Sunday of Advent .	0.26136063756852773	True	False
2213	Each girl lit a candle and placed it at the altar , symbolic of the light of Christ which burns throughout the world .	0.2802560467189478	True	False
2214	She was lighting some candles .	0.322459985871733	True	False
2215	Once , in an American girls ' school , I watched a prize-giving ceremony in which candles were lit one by one , accompanied by spoken declarations such as : ‘ I light the lamp of scholarship ’ .	0.06817709919909076	True	True
2216	And in , in her house , she used to light about two hundred candles a night , and she ground down glass and put glitter on all the walls and the furniture and she played with light from these candles .	0.2414768311735477	True	False
2217	Amid the passionate cauldron generated by 80,000 supporters , who share the ground ( on this occasion Lazio played hosts ) the Romanista — the followers of Roma — were lighting their candles to celebrate a cherished victory .	0.02672754865555876	True	True
2218	Alarmed , she swung around and lit the candle .	0.2765532018827031	True	False
2219	The latter problem was taken care of as a waiter came to show them to their table ; he lit a pink candle and Jenna suddenly felt amused , her nervous state leaving her .	0.181223815972296	True	True
2220	Within seconds Isabel had a twig alight , its crumbling leaves quickly shrivelling in tiny flames , but with fire enough to light the candle .	0.221877681813863	True	False
2221	‘ The witch cuts the hand from a murdered man then fashions a candle out of human grease which is lighted and put into the hand .	0.07420550867621513	True	True
2222	She stared , fascinated by the carpets on the floor and the brightly painted candles , and wondered why the Catholics lit candles too if both sides had hated each other as much as they had in her school history books .	0.1543395031733012	True	True
2223	It reinforced his uneasiness , however , when she lit candles on the small dining-table and then turned off the only overhead electric light .	0.1744126561169176	True	False
2224	If everyone can manage this we will all be able to go on quietly shaving our heads , lighting our candles , starving ourselves on particular days of the year — and no-one will mind or probably even notice .	0.05347941261224961	True	True
2225	Handel is playing on the CD and candles are lit , and the most beautiful children I have ever seen scurry about in pink and cream pyjamas .	0.27298272903251825	True	False
2226	Down on Eagle Creek a hundred or so lit craft bob decoratively like candles in a Japanese water bowl .	0.23756443879767938	True	False
2227	Her partner lit the candle , and inserted it deep into the Arab girl 's vagina .	0.2140884442347781	True	False
2228	He watched her go , his smile crooked , heard her say goodnight to Matey — her manners were always impeccable — then followed her into the kitchen to pick up her candlestick and light the candle for her ; it had grown dark while they had drunk their cocoa and eaten their biscuits .	0.04740055911765341	True	True
2229	In a moment the candle was lit again , and I recognized my attacker .	0.2488988076829634	True	False
2230	He lit the bedside candle and looked at his watch .	0.23129244779945568	True	False
2231	The candle was then lit by her partner , and placed between her lips .	0.256586476012557	True	False
2232	The room was lit by candles , as Rose disliked the smell of his paraffin lamp .	0.2296600758124554	True	True
2233	One Victorian scheme was for a tunnel lit by candles , where horses would draw passengers across in special vehicles , pausing only at an artificial island in the middle of the Channel for everyone to come up for air and water .	0.1610528446908342	True	False
2234	Let's light the candles on my cake	0.41889087438765554	True	False
2235	He took a taper and lit it from the large wax candle burning in front of the statue of the Madonna .	0.255938780338534	True	False
2236	Athelstan took it , lit the candle , and the room flared into life .	0.23510055807987712	True	False
2237	Somebody has lit the candles .	0.31506098332960264	True	False
2238	Instead he went into his own church , secured the door , lit candles and took them to his small carrel where he placed his writing tray .	0.16437833021084286	True	False
2239	He liked to light a candle when they arrived , thrusting thin arms through the grille to reach the candleholder and the coin box .	0.23308432983503613	True	False
2240	Robbie Vincent , LWR , all the loathsome details of fake sophistication ( ‘ light those candles … open the freezer door ’ ) .	0.01292838766603224	True	True
2241	Presumably this was to enable people who had business in the vestry to light a candle when the grille door to the church was locked .	0.2435764022200667	True	True
2242	He lit a candle and then lit the fire with the candle flame .	0.34327571923565503	True	False
2243	As usual , after Mass , Benedicta stayed to light a candle before the statue of the Virgin .	0.21531812815754486	True	True
2244	It does n't light my candle .	0.30393181092277055	True	False
2245	It was dark and in our haste we only lit one candle .	0.2525215556959548	True	False
2246	Earlier , 270 candles were lit after a ceremony attended by 1,000 local people in Dryfesdale cemetery to dedicate a garden of remembrance .	0.25802325003304144	True	True
2247	He took a tinder , lit the candles on his desk and stared at the bundles of letters awaiting him .	0.22643730568347878	True	True
2248	I found myself in a large room , where the curtains were closed to allow no daylight in , and the candles were lit .	0.2837568426524788	True	False
2249	David had lit two squat candles stuck in pottery sticks , and they provided the only light in the room .	0.23799135802348179	True	False
2250	She lit a candle over there as a silent prayer for her estranged husband and went home .	0.26116138009122847	True	True
2251	A request to light a memorial candle — his family is Jewish — was met with blank and insensitive refusal .	0.09238466671818077	True	True
2252	Mrs Friar pursed her lips into their accustomed position .	0.19443497464306417	True	True
2253	Swod pursed his lips with faint irascibility : his ‘ bon mot ’ about Mills had not been as conclusive as he hoped .	0.02227234269968897	True	True
2254	Paul opens the door , to be confronted by a bespectacled American doing a poor impersonation of Chuck D. Four Eyes is pursing his lips , pointing a finger at Merton while offering him a mock high five .	0.14961031943305067	True	True
2255	‘ It 's not a very clean form of energy , I agree , ’ he said , and he pursed his lips .	0.02227234269968897	True	True
2256	Sidacai pursed his lips .	0.2894154564222043	True	True
2257	Similarly , if every time one of your subordinates makes suggestions at a meeting you purse your lips then this may send a message to the person that you disapprove and they may be discouraged from coming forward with ideas .	0.15235478909899536	True	True
2258	She was about to turn and go back when she saw something that made her stop and purse her lips disapprovingly .	0.18858467896513692	True	True
2259	He held up a hand as Aycliffe pursed his lips .	0.21388586553378688	True	False
2260	The lawyer pursed his lips .	0.2556206368385924	True	True
2261	The dusky features of both slaves assumed long-suffering expressions , and one of them pursed his lips .	0.18651429735358524	True	True
2262	Gillian paused , changed gear , pursed those lips which were and yet were n't at all like her mother 's lips , and said , ‘ She waits . ’	0.03312538648212143	True	True
2263	Father Donnelly pursed his lips .	0.25546819421316885	True	False
2264	The lawyer pursed his lips .	0.2556206368385924	True	True
2265	She pursed her lips .	0.27121252432464965	True	True
2266	She pursed her lips determinedly .	0.24648913262424824	True	True
2267	He halted only for a second , enough to narrow his eyes and purse his lips into a look of utter disgust , as though a dog 's turd had grown legs and scurried on to his carpet .	0.12915154789741126	True	False
2268	She pursed her lips when she looked at him .	0.19583567942372418	True	True
2269	Claire purses her lips .	0.27221112292935085	True	True
2270	‘ Well ’ — he pursed his lips — ‘ I sometimes think you should be for your own good .	0.02227234269968897	True	True
2271	She thrust out her jaw , pursed her lips and in a deep voice said , ‘ Come on old girl , up the golden stairs ; let's hit the hay . ’	0.028419860153925166	True	True
2272	He pursed his lips and looked at her with a frown .	0.18839827600379858	True	True
2273	Michael pursed his lips .	0.2722603567906362	True	False
2274	He slumps on his suitcase , purses his lips , looks at his hands .	0.18035159717347293	True	True
2275	Robyn pursed her lips and tilted her chin , eyes flashing at the scathing tone of his voice .	0.19737902508961275	True	True
2276	He halted before it , looking about at the relentless blackness with an expression of distaste , pursing the fine lips that were visible below the hat .	0.17175322065906576	True	False
2277	Vitor pursed his lips .	0.2894154564222043	True	True
2278	A mother whose blonde hair was wound back in a demure knot , but whose lips were pursed in the semblance of a kiss .	0.17803765281536152	True	True
2279	Jonas frowned and pursed his lips .	0.22453130293834214	True	True
2280	Minna purses her lips .	0.23675459514805597	True	False
2281	pursed his lips and shook his head sympathetically .	0.2851985659901324	True	True
2282	She pursed those edible lips .	0.23550451122488203	True	True
2283	She pursed her lips .	0.27121252432464965	True	True
2284	Mrs Stych pursed her heavily painted lips and looked at Mrs Frizzell as if she feared for Mrs Frizzell 's mental health .	0.19216580958034288	True	True
2285	Anyway , one day at a time : tomorrow I go to Durham and , as Mother said ’ — she pursed her lips now — ‘ it will give me an opportunity to wear some of the clothes I have been spending my money on .	0.028419860153925166	True	True
2286	Pursing her lips ruefully , she shook her head .	0.29627739637934564	True	True
2287	Rose pursed her lips but nodded agreement .	0.20447112166840975	True	True
2288	She pursed her lips and rubbed a hand over her thick brown hair .	0.2103526282584752	True	False
2289	She pursed her lips and reached for the next letter on the pile of personal correspondence brought in by her secretary .	0.16919620400954732	True	True
2290	Saint Julien pursed his lips , mouthed something but did n't speak .	0.19484650493993866	True	True
2291	Dame Edna pursed her lips , the Coalport cup of Earl Grey halfway to her vermilioned slash of a mouth , and leaned forward , confidingly , offering a tantalising glimpse of heaving bosom appropriately cantilevered for the occasion .	0.13245855311039514	True	True
2292	The doctor sighed , pursed his lips .	0.2104432375227784	True	False
2293	Morgan pursed his thick lips , his expression grim .	0.2677793619002713	True	True
2294	He leaned on the door he had closed , pursed his lips before speaking .	0.16962934454511616	True	True
2295	Morgan pursed his lips with distaste .	0.2028132389142224	True	True
2296	Pursing his lips , he hesitated , then shook his head .	0.2746694901721083	True	True
2297	She said she trusted me but I do n't think I like 'er any more , ’ I said , pursing my lips .	0.02891338784008758	True	True
2298	He gave them a strange look and pursed his lips .	0.20590717851416887	True	True
2299	Dexter pursed his lips with disbelief and turned to Blanche , who was examining her fingernails thoughtfully .	0.16996479657025637	True	True
2300	Morton pursed his lips .	0.271100625572666	True	True
2301	She squints at Rainbow , purses her lips and shakes her head .	0.20074255183781203	True	False
2302	Benstede pursed his lips and let out a long sigh .	0.20189086039655102	True	True
2303	He pursed his lips thoughtfully .	0.23723658236576214	True	True
2304	The young woman pursed her lips and , for a few brief seconds , smiled sweetly , reminding Corbett of the pious , beautiful , young nun he once knew .	0.10617942747367187	True	True
2305	Nora pursed her lips , breathed slowly in , and nodded .	0.16088063941265726	True	False
2306	Now , pursing her lips , she settled down to read .	0.19157159344521946	True	True
2307	Pursing her lips thoughtfully , she half closed her eyes as she tried to visualise how it might look .	0.26325820588778914	True	False
2308	Signe pursed her lips at me .	0.2509113432078324	True	True
2309	She pursed her lips in a vain attempt to whistle , but they were too cold and dry .	0.16293450432702813	True	False
2310	At the back I could see Quigley purse his lips .	0.2005314827267779	True	True
2311	The old man pursed his lips .	0.25717531864294535	True	False
2312	He pursed his lips thoughtfully and the hidden laughter in his eyes warned her that she might not like his answer .	0.16996152489294825	True	True
2313	A martyr of tolerance , I think she would like not to just purse her thin prim lips .	0.2663358917469088	True	True
2314	Moodily , she pursed her lips .	0.26610165129861446	True	False
2315	She pursed her lips and considered .	0.22493457370096778	True	True
2316	Merry pursed her lips in a silent whistle .	0.20250735606555134	True	False
2317	Maggie was stabbing her finger at the different plates on the table , and her aunt wagged her head and pursed her lips before she said , flatly , ‘ I 'm courting one of the airmen ; he comes to Donald 's farm . ’	0.028419860153925166	True	True
2318	Humming absent-mindedly along with the music on the radio as she sped on through the night , Shannon pursed her lips thoughtfully .	0.19546868770960327	True	False
2319	On the following day , however , at a thatch-roofed tavern which stood on the outskirts of Stokenchurch village , the landlord listened to Corbett 's questions and pursed his lips in self-importance .	0.11406972377140652	True	True
2320	Dame Catherine pursed her lips .	0.2872399492993929	True	False
2321	Eddie cocked her head on one side and pursed her lips .	0.2519096867331559	True	False
2322	Dame Agatha pursed her lips .	0.2743824606745628	True	False
2323	’ Alex Household pursed his lips sarcastically .	0.02227234269968897	True	True
2324	‘ And is there , ’ the Substitute pursed his lips in a smile and drew on his cigar , ‘ a brother in the case ? ’	0.02227234269968897	True	True
2325	The Harlequin man pursed his lips and sucked in his cheeks not in a cadaverous but in a speculative , mischievous style which nevertheless bespoke some fatal intent .	0.15146482050095264	True	True
2326	She stood stock-still and pursed her lips , her eyes taking in the powerful build of this stranger , tall and athletic-looking , with his faded T-shirt exposing strong , tanned arms .	0.12852583830300937	True	False
2327	Lifting up one of his legs he broke wind loudly , causing Sarah to purse her lips .	0.22719069430244157	True	False
2328	Margaret pursed her bright orange lips .	0.30848542701123943	True	False
2329	Huy pursed his lips .	0.2894154564222043	True	True
2330	He turned his head and glanced to where Martin was taking off his overcoat , and Martin raised his eyebrows , pursed his lips and nodded his head , the action saying , ‘ You 're in for it again , laddie . ’	0.02227234269968897	True	True
2331	And Goldberg , pursing his lips in concentration , flicking the hair out of his eyes , typed furiously on .	0.16269635020051357	True	True
2332	Cranston pursed his lips and smiled .	0.18659580655076174	True	True
2333	Fitzosbert pursed his lips .	0.2894154564222043	True	True
2334	And the diminutive Belgian pursed his lips and frowned into his half pint of Old Parsnip Ale .	0.17433642322032086	True	True
2335	when I purse my lips	0.7157866936030091	False	False
2336	Cranston pursed his lips and nodded as if Athelstan had said all there was to say .	0.14439193943862277	True	True
2337	""" What about , "" Graham said , pointing one finger at Slater , who pursed his lips and tapped his foot impatiently on the fire-surround , "" those people who like Barry Manilow and John Cage ? """	0.057443237405001416	True	True
2338	""" … over backwards to accommodate you , but it really does look , I 'm afraid , as though this incident with the canal and the cat has to be just about the last straw , ah Steve , I understand from Mr Ashton here — "" Smith nodded at the older man , who pursed his lips and nodded back , "" — that Mr ah …"	0.02227234269968897	True	True
2339	Allingham pursed his lips .	0.2894154564222043	True	True
2340	She pursed her lips and stared at him with her grey eyes .	0.19293367543491446	True	True
2341	Toby pursed his lips as he poured .	0.19836048837549203	True	True
2342	Matthew pursed his lips .	0.2501240075852401	True	True
2343	Werewolf narrowed his eyes and pursed his lips at her , making a face which would have worried an exorcist .	0.16776063703860802	True	True
2344	He shuffled his feet and pursed his lips , trying to conceal his embarrassment and surprise at this dangerous , clever English clerk .	0.15073001958473287	True	True
2345	I pursed my lips together to prevent the word escaping .	0.19316524085673317	True	True
2346	The Bishop pursed his lips , nodded and looked expectantly at Corbett .	0.14737669825215227	True	True
2347	The whistle came again , stronger , almost threatening , and Thomas , pursing his lips , returned the call , raising his hands like a priest giving a benediction .	0.11791815063465703	True	False
2348	She pursed her lips .	0.27121252432464965	True	True
2349	The Prior pursed his lips and nodded .	0.20269288987159084	True	True
2350	Marianne took a cursory glance at her own reflection and pursed her lips disgustedly .	0.20007760422968832	True	True
2351	She belted her raincoat firmly and pursed her lips .	0.2546981194825625	True	False
2352	Henry pursed his lips .	0.2739827424006604	True	True
2353	Mrs Mantini did not upbraid her , but she pursed her tangerine lips and made a great thing of getting ready to go out in a hurry .	0.17655923101830243	True	True
2354	Garvin pursed his lips .	0.2894154564222043	True	True
2355	Carmichael purses his lips .	0.27735318036955126	True	False
2356	She pursed her lips and looked at Thérèse .	0.028419860153925166	True	True
2357	But … ’ he pursed his lips , considering , ‘ well , enough for an old man .	0.02227234269968897	True	True
2358	Or rather , ’ he pursed his lips wryly , ‘ no and yes .	0.02227234269968897	True	True
2359	Bruce stopped and pursed his lips .	0.21882958826496599	True	True
2360	Elinor pursed her lips .	0.2866454790692394	True	True
2361	Shannon pursed her lips .	0.2792799865528221	True	False
2362	He has pursed his sour lips and guessed my true intentions : if I had not been so bored , I would have sold it .	0.18191541416327967	True	True
2363	Toby pursed his lips then smiled .	0.2280135437487613	True	True
2364	Ellwood pursed his lips round a bean and sucked it in like spaghetti , then touched his mouth and hands with his napkin before taking a sip from a full glass of red wine .	0.20707951587230422	True	False
2365	Bunny pursed his lips and whispered : ‘ Bitch . ’	0.02227234269968897	True	True
2366	Robyn pursed her lips angrily .	0.24602988340078477	True	True
2367	It used to be ‘ I 'm doing my law moderations ’ — he pursed his lips and wagged his head — ‘ but these last couple of years it 's been , ‘ I 'm reading for my finals ’ .	0.02227234269968897	True	True
2368	The beast-face pursed its lips and a set of those extendible animatronic teeth , which have become de rigueur for every good monster since Alien hit the screen , snuck out , dripping slime .	0.12077143386989322	True	False
2369	Agrippa pursed his lips .	0.2894154564222043	True	True
2370	Paula pursed her lips and tossed her head , looking annoyed .	0.19476242690953402	True	True
2371	Hassan glanced at his watch , pursed his lips and nodded gravely .	0.16024277693009267	True	True
2372	Phillis pursed her lips .	0.30462145753961856	True	True
2373	Ruthven pursed his lips .	0.2894154564222043	True	True
2374	The prioress pursed her lips .	0.26918075240928485	True	True
2375	Benjamin pursed his lips and shook his head .	0.22053859622551172	True	False
2376	Angus pursed his lips .	0.2516110992971859	True	False
2377	He pursed his lips and wagged his head .	0.22564657382923695	True	False
2378	Benjamin pursed his lips .	0.2613256710439118	True	False
2379	Shannon named the television station where she 'd worked before turning freelance , and the other woman pursed her lips thoughtfully .	0.2077290189790698	True	True
2380	Woolley pursed his thin lips and addressed Rogers and Kimberley in particular .	0.25177687727129094	True	True
2381	He pursed up his lips , looked at me , then away , and then , after shifting carefully on his seat , he farted .	0.1637936942183765	True	False
2382	As they parted , she pursed her lips and lifted her well-attended face , which did n't look quite so young as it had in the restaurant .	0.1506720783661766	True	True
2383	One of them looked at his wristwatch , pursed his lips and scowled fiercely .	0.1653515030189622	True	True
2384	What Mary pursed were her lips .	0.30192319543052687	True	True
2385	He pursed his lips .	0.2598846470698845	True	False
2386	Consider the case of gnash the teeth and purse the lips .	0.2877205827965791	True	False
2387	Samantha was pursing , licking and biting her lips .	0.37260724319288396	True	True
2388	The normality of the following sentences is therefore evidence that the collocationally unique elements gnash and purse are semantic constituents of the expressions gnash the teeth and purse the lips , respectively :	0.23797714125961045	True	True
2389	Bobo pursed her lips and began to pant and chomp her jaws in appreciation as it came within reach .	0.18401581154370064	True	False
2390	She looked her new helper over and pursed her lips .	0.23595557799930608	True	True
2391	She patted his hand and smiled , then pursed her lips together as if they must be forced not to speak another word .	0.160579753578779	True	True
2392	A wild bear cub , he looked to her , before the full long shag has grown , with scanty red hairs on his head , pinkish creases in his flesh , at thigh and neck and elbow , the larval roundness , the white smell of milk — she pushed him away and pursed her lips to spit .	0.028419860153925166	True	True
2393	Karl pursed his lips .	0.2598934230295351	True	False
2394	The Doctor pursed his lips in thought .	0.19709008862896524	True	True
2395	His lips were pursed , as if with impatience .	0.26656603941880797	True	True
2396	‘ I really could n't — ’ Ursula pursed her lips and suppressed her evident irritation .	0.028419860153925166	True	True
2397	He stopped pacing and pursed his lips , turning the corners right down .	0.15266994561149194	True	False
2398	The DDI pursed his lips and pursued his own thoughts .	0.1878287386328208	True	True
2399	The Matron pursed her lips , in what Alida took to be sympathy , but she did not comment .	0.14672171580545892	True	True
2400	Doone pursed his lips judiciously , then nodded and wrote a cross against Perkin , and then again a question mark .	0.16376923428066253	True	True
2401	Richmann pursed his lips in thought .	0.23371673895871226	True	True
2402	While purists purse their lips in disgust , publishers cackle with glee .	0.17850592339265298	True	True
2403	Müller raised his brows and pursed his lips in a tiny whistle .	0.02227234269968897	True	True
2404	The French boy pursed his lips suddenly in an expression of disgust .	0.17406723078522385	True	True
2405	Athelstan pursed his lips .	0.2894154564222043	True	True
2406	( The company laughed , musicians present pursed their lips . )	0.1444021104152489	True	True
2407	Cranston pushed back the beaverskin hat on his head , scratched his balding pate and pursed his lips as if he was a veritable Alexander .	0.14637096181039938	True	True
2408	She folded her arms across her stout chest and pursed her lips .	0.24428904385105382	True	False
2409	Rostov pursed his lips .	0.2894154564222043	True	True
2410	The lady in green pursed up her lips .	0.24529037895912997	True	False
2411	One of the sailors has pursed his lips against a woodwind , his fingers and thumb governing , shall we say , the ventages , whereupon , giving it breath , let us say , with his mouth , it , the pipe , discourses , as the saying goes , most eloquent music .	0.09342119762435389	True	False
2412	The result of the Danish referendum means that the Maastricht Treaty can not be ratified .	0.3300047594999	True	True
2413	Mr Major is already under enormous pressure to ratify the Maastricht treaty in Parliament by July this year .	0.2203099575116848	True	True
2414	On June 26 the German Bundesrat ( upper house of parliament ) ratified the Czechoslovak-German friendship treaty signed in February , with only Bavarian members voting against ; the Bundestag ( lower house ) had approved the treaty in May [ see p. 38777 ; 38879 ; 38921 ] .	0.19544183673661716	True	True
2415	Ironically , of the states that border the South Atlantic , only Argentina has not yet ratified the Treaty .	0.2550448808969939	True	True
2416	Mr Major has pledged that the treaty will be ratified by Britain by the end of this parliamentary session — which will be sometime in November .	0.09445912242687757	True	True
2417	If he signals too much sympathy for the Danes in their problems in ratifying the Maastricht Treaty on European union , he will be under immediate attack from EC partners and pro-Europeans in his party .	0.1927498829422841	True	True
2418	‘ The future risks are tremendous , ’ said Mr John Roberts , a Panama expert who served as general counsel on the Senate Armed Services Committee when the Panama Canal treaties were ratified in 1978 .	0.08844596155647119	True	True
2419	AI has repeatedly called on the Bahraini Government to ratify and implement international human rights treaties as a matter of urgency .	0.26926076568087354	True	True
2420	His ‘ friend ’ German chancellor Helmut Kohl led the unexpected push at the Edinburgh Summit to make Britain and Denmark ratify the Maastricht Treaty by July .	0.047538637262153675	True	True
2421	GERMANY ambushed Premier John Major at the Edinburgh Summit yesterday , demanding that the Maastricht Treaty be ratified by July next year .	0.30252210425755016	True	True
2422	In May and June 1713 various trading and manufacturing groups throughout the country — cloth merchants , woollen and silk weavers , distillers , and gold and silver wire-drawers — petitioned Parliament against the legislation needed to ratify the commercial clauses of the Treaty .	0.06088229068900182	True	True
2423	The British Parliament is therefore being asked to ratify a Treaty which by the terms of the Treaty of Rome is defunct and which Denmark is likely to wish to see fundamentally changed .	0.27351905263056053	True	True
2424	There were reasonable grounds for hoping that the Salt 11 Treaty would be ratified by the American Congress , prohibiting deployment of the cruise devices for two years .	0.30180552264851207	True	True
2425	It meant that the Government of Denmark under the premiership of Poul Schlüter was prohibited from ratifying the Maastricht Treaty .	0.047538637262153675	True	True
2426	Mr Major himself was clear enough about that , stressing time and again to Britain 's partners that the Government would only ratify the Treaty if the terms proved acceptable to Parliament .	0.24938824067967144	True	True
2427	The concern for the future of the Deutschmark within the EEC erupted belatedly in the Bundestag in early October 1992 ; at the insistence of an all-party committee , the Parliament pressed for a second opportunity to ratify stage 3 of the Maastricht Treaty before the Deutschmark became irrevocably part of the Single Currency .	0.2832328288864298	True	True
2428	"The Financial Times of June 29 wrote : "" There is still a sense of illegality , or at least doubtful legality , about Denmark 's 11 partners going ahead with ratifying the Maastricht Treaty on political and monetary union , when the Treaty of Rome [ establishing the European Economic Community in 1957 ] says that constitutional revisions must carry the unanimous assent of all EC states ."	0.21287929100618755	True	True
2429	The process of ratifying the Maastricht Treaty on European Union ( agreed in December 1991 and signed in February 1992 — see pp. 38657-59 ; 38785 ) continued during July .	0.047538637262153675	True	True
2430	The formal extension would exist if Article 37 of the Treaty on European Union were ratified .	0.3563136759480495	True	True
2431	There were more interruptions as he explained that Britain needed more time to ratify the treaty .	0.295611554969411	True	True
2432	The result prompted French President François Mitterrand to announce on June 3 that a referendum would be held in France to ratify the Treaty ; both Mitterrand and Chancellor Helmut Kohl of Germany issued a statement expressing their joint commitment to completion of the ratification process .	0.044181972682076805	True	True
2433	This treaty was ratified at Calais on 24 October 1360 , with one important modification .	0.34067148984532036	True	True
2434	The ‘ Eastern Treaties ’ were ratified on 17 May , with the CDU deciding to abstain , and Brandt then went on to negotiate the ‘ Basic Treaty ’ defining future relations with East Germany , on the principle of two German states existing in one nation .	1.0	False	True
2435	In stark contrast to the problems over EDC , both treaties were ratified by the end of the year .	0.2602636051947759	True	True
2436	The French also insisted that , until the treaty was ratified by all the member states , West Germany should remain a state under Allied occupation .	0.2837520875390694	True	True
2437	The impasse on how to ratify and implement the treaty was resolved in May in a series of bilateral negotiations between the USA on the one hand and Ukraine and Kazakhstan on the other , during which time the two countries ' Presidents , Leonid Kravchuk and Nursultan Nazarbayev , visited Washington .	0.2230344265674354	True	True
2438	On May 21 the German Bundestag ratified the friendship treaty with Czechoslovakia signed in February [ see p. 38777 ] .	0.16130952041966753	True	True
2439	Tory Euro-rebels served notice they would ‘ fight without restraint ’ and create a constitutional crisis if the Government tried to by-pass Parliament to ratify the treaty .	0.044181972682076805	True	True
2440	Another shadow foreign spokesman , George Robertson , said : ‘ If the Government overrules the House of Commons vote on the Maastricht social chapter by invoking the royal prerogative on ratifying treaties , it will be an historic betrayal of Parliament . ’	-0.000953403202532011	True	True
2441	""" The official negotiations will be opened immediately after the Treaty on European Union is ratified and the agreement has been achieved on the Delors II package . """	0.16163138023657192	True	True
2442	France ratified Protocol No 1 of the treaty , which made provision for nuclear powers outside the region which had territories under their jurisdiction within it , in this case French Guiana .	0.307183968800093	True	True
2443	An international treaty was signed by Prime Minister Edward Heath and President Georges Pompidou in November 1973 but the two general elections of 1974 delayed the necessary enabling legislation and the British government was unable to ratify the treaty by the agreed date of January 1 1975 .	0.26146487698139004	True	True
2444	First , the Bill is not about ratifying the Treaty , but about incorporating its provisions into British statute .	0.21749772471021064	True	True
2445	Fifteen members of the 23-member senate , which must ratify any new treaty with a two-thirds majority , want the US bases , which provide 68,000 jobs , out of the country .	0.1927343937313657	True	True
2446	The present position is one in which the Treaty of Maastricht can not be ratified because of the Danish veto .	0.32845849779429515	True	True
2447	The list of laws that have been amended , the treaties that have been ratified , and prisoners ' conditions that have been improved is a long one .	0.31539208480335895	True	True
2448	Dutch VAT charges , currently the second highest in Europe ( only Denmark is higher at 22% ) would , it has been argued , put Dutch culture at a disadvantage if , and when , the Maastricht Treaty is ratified .	0.2659769938096702	True	True
2449	But many MPs are now questioning why , if the Government could ratify this treaty without Parliament 's consent , they are being made to jump through the hoops of parliamentary procedures which could be completed in a day .	0.1496312278133742	True	True
2450	Eventually , West Germany and the Benelux states ratified the treaty early in 1954 , though in the former this was only after a prolonged political battle in which the Social Democrat Party took its opposition to the EDC all the way to the country 's supreme court .	0.24153740433513327	True	True
2451	Last week Hurd was at his most coy when he said : ‘ There is no question of our ratifying a treaty other than the one we negotiated . ’	0.07038879077621113	True	True
2452	The EDC treaty had not been ratified by any state when the proposed Political Community treaty was published .	0.36889858826457433	True	True
2453	In other words the bill before the Commons is designed to implement , not ratify , the treaty , not least because amendments which alter the terms of the treaty are also out of order .	0.28749835314302824	True	True
2454	This could , of course , occur even if the Member States failed to ratify the Maastricht Treaty .	0.22212453876872904	True	True
